Residuals - Clearent (June 2025)

Merchant ID,Merchant,Transactions,Sales Amount,Income,Expenses,Net,BPS,%,Agent Net,Approval Date,Group 
6588000002330272,"The Maples at Har-Ber Meadows",3,2550.87,115.83,67.24,48.59,1.90,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002330322,"The Maples Health and Rehabilitation",3,2074.61,95.60,71.97,23.63,1.14,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002132702,"THE MOTORCOACH STORE",0,0.00,62.80,38.91,23.89,0.00,0.00,0.00,08/09/2022,"CoCard 0827"
6588000002770303,"THE WICKS FOUNDATION FOR VETERANS",0,0.00,79.95,26.85,53.10,0.00,0.00,0.00,09/05/2024,"CoCard 0827"
6588000002330330,"Timberlane Health & Rehabilitation",2,969.73,53.21,37.96,15.25,1.57,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002278513,"TOBACCO HAVEN",4672,130008.02,2908.56,2508.59,399.97,0.31,0.00,0.00,03/03/2023,"CoCard 0827"
6588000002315281,"TOBACCO HAVEN",5109,131118.83,3256.18,2682.83,573.35,0.44,0.00,0.00,03/31/2023,"CoCard 0827"
6588000002466753,"TOBACCO HAVEN 3",2102,44135.10,1114.87,919.48,195.39,0.44,0.00,0.00,10/17/2023,"CoCard 0827"
6588000002769487,"TOBACCO HAVEN 4",2700,75386.26,2297.18,1766.69,530.49,0.70,0.00,0.00,09/12/2024,"CoCard 0827"
6588000002387512,"True Builders Inc.",27,48110.19,1905.69,1501.69,404.00,0.84,0.00,0.00,07/14/2023,"CoCard 0827"
6588000002139517,"TTT MEATS",543,10863.20,467.67,256.72,210.95,1.94,0.00,0.00,08/22/2022,"CoCard 0827"
6588000002330363,"Twin Lakes Therapy and Living",2,2454.16,110.17,64.04,46.13,1.88,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002330389,"Westwood Health & Rehab",3,6672.80,272.04,192.21,79.83,1.20,0.00,0.00,05/02/2023,"CoCard 0827"
6588000002330405,"Windcrest Health and Rehab, Inc.",2,3858.02,164.04,82.10,81.94,2.12,0.00,0.00,05/02/2023,"CoCard 0827"
